ID	Pc1.A	Pc1.R	Pc1.N	Pc1.D	Pc1.C	Pc1.Q	Pc1.E	Pc1.G	Pc1.H	Pc1.I	Pc1.L	Pc1.K	Pc1.M	Pc1.F	Pc1.P	Pc1.S	Pc1.T	Pc1.W	Pc1.Y	Pc1.V	Pc2.Hydrophobicity.1	Pc2.Hydrophilicity.1	Pc2.Hydrophobicity.2	Pc2.Hydrophilicity.2	Pc2.Hydrophobicity.3	Pc2.Hydrophilicity.3	Pc2.Hydrophobicity.4	Pc2.Hydrophilicity.4	Pc2.Hydrophobicity.5	Pc2.Hydrophilicity.5	Pc2.Hydrophobicity.6	Pc2.Hydrophilicity.6	Pc2.Hydrophobicity.7	Pc2.Hydrophilicity.7	Pc2.Hydrophobicity.8	Pc2.Hydrophilicity.8	Pc2.Hydrophobicity.9	Pc2.Hydrophilicity.9	Pc2.Hydrophobicity.10	Pc2.Hydrophilicity.10
1182|0	0.49166297017939026	0.3166938720781652	0.07326198249531025	0.1197382831385171	0.0	0.419577819591805	0.1091451139786913	0.25642762677140724	0.08255487201389376	0.3481302039923037	0.08089371019354993	0.10844015549559091	0.0	0.1185609597927427	0.0	0.0	0.42329145441734806	0.11747683512022347	0.0	0.32367237380913827	0.4697123469816094	0.4375566078404143	0.549344344142206	0.5465474249850191	0.4376480596291665	0.5174987147911453	0.4026084343661519	0.4332563418674679	0.4029392309780097	0.584274464743189	0.577630181576397	0.5371184456411565	0.5652227955074947	0.565004642755302	0.28644556756301787	0.5083715212390868	0.5407247828405678	0.4742138176238167	0.5220465459829026	0.6161851633291013
2807|0	0.21604151527261364	0.16235144704731402	0.07511473962927158	0.0	0.0	0.0	0.0	0.1314562735175729	0.0	0.0	0.16587893944101828	0.0	0.0	0.0	0.1503157129224126	0.10945661861024068	0.0	0.0	0.0	0.0	0.2913065525588502	0.34163058543669245	0.5946471473448773	0.5955531195708788	0.26749658835556545	0.3940447550354006	0.3084930138766575	0.3727511792240042	0.8348585267581661	0.7402766567209295	0.4347363210622748	0.49621241666609517	0.464803046099729	0.4977176476314506	0.2837354222310654	0.5112036911632858	0.5462618833342566	0.4990426444464257	0.5985893330439437	0.6103479632958111
5281|0	0.14218129968315943	0.08013508324141144	0.0	0.0	0.2366944428501165	0.3185054066117883	0.4418830203025603	0.4541986984881338	0.2506726700105378	0.08808962008866172	0.409381094590095	0.054878617197910165	0.0	0.0	0.0	0.3241602857201086	0.21421630745504405	0.11890367059547202	0.18971369090262882	0.21840239554104784	0.5208510934542309	0.4726517894615957	0.6604778466776154	0.5843533518711584	0.3254590461515904	0.34257507628994927	0.3822139508702669	0.32758413393915026	0.4549600051433013	0.6078005320378649	0.5571638054701282	0.49637092746381756	0.49739437468481507	0.4632026007892144	0.30960630361673036	0.5508636492368246	0.5696432223021697	0.5550683401944163	0.5097723479804069	0.6191599020496985
3989|0	0.25514516314821706	0.14380286952706486	0.0	0.05437019855980374	0.0	0.09525996516964287	0.49560101943243456	0.17465618286407295	0.0	0.15807733182402592	0.0	0.049239997698402684	0.0	0.0	0.0	0.0	0.09610310012009894	0.0	0.1702211568070752	0.0	0.4534658983234241	0.49031943391865895	0.6730094676078133	0.6924608841302137	0.34865291577607943	0.5237569952140119	0.296592049543302	0.3423374029121493	0.4558606175835226	0.7153630314429964	0.5696034351560351	0.7155578611826588	0.5361159686399968	0.5876618544820255	0.29021990508417783	0.571810509126869	0.5838086199399738	0.57512597976044	0.49989582523252973	0.5580466394306748
1255|0	0.1390810297582358	0.0783877339833991	0.0725349152764332	0.2370999508061054	0.0	0.0	0.0	0.12694139271750876	0.0	0.17233764356134917	0.16018180822942082	0.053681986369529644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21364012103704438	0.349008900526698	0.21564200170538156	0.5653583393466934	0.602960634279621	0.42407782817490663	0.583869915781921	0.3819716655055452	0.4507012325596543	0.1972318400116818	0.46849066650943394	0.709079597336004	0.7448282407482245	0.5294800974911928	0.5249507121096597	0.234520354895603	0.43735630616000004	0.575916754065716	0.5434080272936783	0.5840084221113054	0.6848589948236684
2810|0	0.0	0.13421286164000046	0.0	0.05074432770809837	0.13214120134913726	0.0	0.09251001912338011	0.10867240773149588	0.0	0.0	0.0	0.0	0.0	0.0	0.12426314854400038	0.18097142065924782	0.0	0.0	0.0	0.0	0.44019446793317313	0.42134013923383956	0.6887573282657605	0.6719112240359306	0.40165831862779944	0.6412042565242486	0.3767569526704614	0.4396387977042265	0.4490755618021535	0.7198078563055208	0.7759213526728981	0.6821273386179761	0.4811283717804425	0.49611237986789797	0.27912816359887044	0.4918617333887252	0.6643602759363737	0.6210071105814292	0.4606661001095875	0.6016137759869974
3936|0	0.22851404683499685	0.0	0.0794512717057296	0.12985396440541158	0.0845368321518858	0.0	0.11836586740781872	0.2780910419503687	0.0	0.09438519981401734	0.17545547988095203	0.1764020293603838	0.515339739203333	0.0	0.0	0.23155155933746221	0.11476294801938719	0.3822043969474982	0.0	0.11700557751443369	0.3611579824457928	0.3382228718381946	0.7360356602264734	0.7182746692242897	0.3319741495209872	0.45591884587115156	0.3721001252528143	0.37308198569746936	0.371844045640974	0.5027509719309162	0.6348450109788826	0.5901988855697272	0.4663184161317244	0.3519158747350327	0.31340855463552125	0.4680635713819254	0.5330175662164977	0.44650620243238176	0.5467951316366733	0.5832175825620571
882|0	0.1595839698174593	0.4497171827031657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09887159074215092	0.09189768329377876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36770153363084906	0.31616661481719477	0.3449410625546502	0.19148931447502654	0.4437814212894682	0.5092543168878216	0.5257622878949595	0.6086438647771553	0.5124039971371938	0.48701490213548393	0.6358627542527147	0.13827860555205562	0.3999849970222762	0.49252344842564544	0.4960220075483271	0.8840124961260714	0.9000334345840306	0.3074326920363535	0.42114823897925535	0.26975336444520964	0.44479820167484424
3176|0	0.0	0.0	0.0	0.18533728369012378	0.0	0.1082408111834635	0.33788122599784465	0.0661520534107129	0.0	0.0	0.0834743916588185	0.0	0.24517713129735383	0.24468661332272432	0.0	0.0	0.0	0.0	0.0	0.22266547412102605	0.35070264279832286	0.30782654754529826	0.6544612482497189	0.6272465650495614	0.40822909034908017	0.5024706196402124	0.30758869340962625	0.31834588798864955	0.40175647914565515	0.6578316392455777	0.6587802440753803	0.6760453226649504	0.46562729598194025	0.4863985169807888	0.32013813187160184	0.5580710493273319	0.5195798677768942	0.3611860722185697	0.5411018192577428	0.674045749128725
899|0	0.0	0.06565229425227845	0.0	0.14893423001122635	0.0	0.26094202227037466	0.7240432754426186	0.05315878673855331	0.0	0.0	0.0	0.0	0.0	0.09831322555208181	0.1823557152400481	0.17704993120916754	0.2632515899741529	0.0	0.15542679379646218	0.3578611953086137	0.5635134823168259	0.5616672701795172	0.6689324328897654	0.6597959408353654	0.33369974194633567	0.5605817798316255	0.363831131421626	0.45510726218527353	0.4762062378004782	0.7221280270147594	0.5590958091832071	0.6421435350532155	0.5439696065658708	0.6130039259952471	0.31826316018094186	0.557415484584864	0.5796317309403622	0.5302099892457132	0.5200904517160554	0.6238947030266385
