ID	CIDH920105.lag1	CIDH920105.lag2	CIDH920105.lag3	CIDH920105.lag4	BHAR880101.lag1	BHAR880101.lag2	BHAR880101.lag3	BHAR880101.lag4	CHAM820101.lag1	CHAM820101.lag2	CHAM820101.lag3	CHAM820101.lag4	CHAM820102.lag1	CHAM820102.lag2	CHAM820102.lag3	CHAM820102.lag4	CHOC760101.lag1	CHOC760101.lag2	CHOC760101.lag3	CHOC760101.lag4	BIGC670101.lag1	BIGC670101.lag2	BIGC670101.lag3	BIGC670101.lag4	CHAM810101.lag1	CHAM810101.lag2	CHAM810101.lag3	CHAM810101.lag4	DAYM780201.lag1	DAYM780201.lag2	DAYM780201.lag3	DAYM780201.lag4
1|1	0.299584780732452	0.462095361605242	0.5183548423245115	0.4015850214516632	0.5290815429322007	0.34340345093323094	0.6248315855617244	0.4625592832157781	0.32261046428590334	0.198154308640846	0.38372054588413296	0.35878371785511204	0.41838964771687703	0.5905910786753592	0.40746406815878045	0.5194224557729602	0.35181262758610693	0.25523544139657756	0.34532346666920877	0.5202125047434094	0.5116269079012558	0.40575455619728334	0.4523513289311032	0.49602327774659033	0.4309879171311703	0.44696545517970926	0.4020632611650783	0.43988225574320367	0.7202000196821337	0.36756525703864124	0.41110884661460545	0.42074112835131683
3|1	0.4121642356086663	0.41623549362499745	0.3793305667976142	0.43592418073398714	0.5353609906003299	0.24224051238840397	0.6294857194621669	0.5472777387491102	0.26672297366795467	0.21018837808435004	0.40830411823110263	0.37678187054551837	0.19998500188672655	0.6440380520699904	0.3434290126924151	0.5043730040251131	0.2828906004932122	0.27428899511880944	0.3891122275600245	0.5400831533111271	0.3582707245387887	0.3349489424970103	0.4613584360595885	0.4709674624118689	0.3258459381809403	0.3844900496168333	0.4250810387251937	0.4216276550899953	0.4966294346307142	0.31352833144011605	0.3733975235245287	0.3802739448993571
4|1	0.3664431696358924	0.4965834510898339	0.3418171490112265	0.5484140801807194	0.6459695851409951	0.39467434658216494	0.6658582054677721	0.5842124131729	0.26681583907717665	0.18127887989791103	0.3711786583521303	0.3513594000381076	0.47356467568611765	0.6413555846550831	0.41617563993034745	0.5593215356968276	0.2630766409443422	0.22410340459257969	0.3212193900336523	0.4945712247214512	0.3469533714951045	0.33491587982013304	0.3763203148454307	0.4309339862790244	0.4244366256072283	0.49338890417897585	0.2219473317776369	0.38600180320930566	0.621489609473667	0.28960156947059346	0.4120707053133373	0.3281592648999757
7|1	0.4263901319021999	0.3981924922338484	0.5000517835023941	0.6148903205300039	0.7292629456947832	0.5387605069846901	0.7762811415316178	0.7135417323960846	0.31504774801802476	0.2644996274947734	0.36968780224704534	0.3992656682671117	0.5246655595340689	0.6655536856462618	0.47504717943894803	0.5517116275658592	0.3192982583139088	0.34923038656809746	0.34690192383704416	0.5608518047277841	0.3690415986598595	0.4286598285290001	0.3994100141032542	0.48916683828402585	0.39944597591957215	0.45654015781314183	0.3591089441277992	0.35870639155426315	0.6014086784150259	0.3750965715516039	0.4370073365863059	0.45496863630791473
8|1	0.42874627683860844	0.3286226012561614	0.44930772462629365	0.5732177015144408	0.6731348571182478	0.31452074263897134	0.6506426709343641	0.5628697304092837	0.2752301504595958	0.10661702412168972	0.24164272346258278	0.35747805229466284	0.4183226334428582	0.5500462798766765	0.40953805588145914	0.5498764691128165	0.2912860196995361	0.1710936224706805	0.18151298464634222	0.5005072037818304	0.3540156421539979	0.21390622171735563	0.29236132684542737	0.49556266848837605	0.35868813310410635	0.3535973467365599	0.41136302569281674	0.4732920613837557	0.5061014613984158	0.3440647570541848	0.4330700441908209	0.5216512324196065
9|1	0.28398620754474835	0.3786881605960619	0.45396563454996486	0.49807144695078054	0.5659204796323394	0.29313254314653925	0.7285740337140991	0.5446528112134696	0.28513971248164016	0.24172554535069668	0.4200091965334342	0.394475747451263	0.4469375659946626	0.6319914464168225	0.41576570445183386	0.5358301167713184	0.30125076611988616	0.30798093569590923	0.3417587663687649	0.5449289655410328	0.3720754257171609	0.419485389193423	0.42317289790216456	0.49166681890024705	0.35623887742592025	0.4567715284931786	0.2644439999498581	0.3516983562235127	0.5075530187472324	0.26085717542459813	0.4753368552264498	0.387477454011283
11|1	0.39743164483223054	0.39122333187492814	0.45118338843218353	0.5770807292379341	0.6180272792431043	0.31510319718536833	0.7090829483346923	0.6596031789434027	0.18201091227333946	0.14345223954985076	0.37116447443568734	0.3815380011297699	0.41812324259057054	0.5672582385250877	0.39478199785965346	0.542405265632768	0.1843535395945234	0.1809752407753553	0.3319418706719983	0.545981929160125	0.28396301121018747	0.3222016043316863	0.4259625228181562	0.5255953596884896	0.4191649833694577	0.44439276988056203	0.32845203791381394	0.4795963389592449	0.5173202775180831	0.39651552283348707	0.477344375239222	0.5363963578362827
12|1	0.38530420548463484	0.37379627379124897	0.4891637458932047	0.48745466811297244	0.5222945571737212	0.23525508775931256	0.6533399436763202	0.5803744829035407	0.2131500554155719	0.19196494714845794	0.35278432167460566	0.37484034002687544	0.4267978215046368	0.621927647674969	0.40607147383515935	0.5288230776314193	0.2301710478267933	0.22576439996413378	0.3090530508370777	0.5097158843894262	0.3206542373248759	0.32738105610340146	0.4211357265115228	0.4731141050093783	0.42112118277916694	0.43997230593298153	0.44128762944287026	0.3890234207590566	0.4163022738331503	0.31149638806565594	0.37549735915136795	0.42901309964342776
14|1	0.40950785567373305	0.309265444969949	0.5473427344810399	0.6579355117132539	0.521383300845837	0.25699354206492553	0.6372095810903676	0.5972080580543585	0.2689229434573088	0.1895259383882271	0.41895082304181613	0.37034925238596733	0.42946866588681026	0.6012676394993497	0.45371953431527	0.5865236332296303	0.28787618296149364	0.25661629294469007	0.3973373180075197	0.5119746507947137	0.335814973478343	0.2948437027621328	0.47814702342018983	0.4584386885616538	0.32971573544303395	0.3507440616561524	0.4384047930499766	0.43262003452536374	0.5365636635011236	0.2489258049648378	0.3829575900977133	0.4707611078938909
15|1	0.4302162546678175	0.4115818868336713	0.3889514224541789	0.4075073856202901	0.5342877240329885	0.31710932118045826	0.5759849278963333	0.5474660007851437	0.2943293912554876	0.2101824345197558	0.4118724819887275	0.39594549564385606	0.1691072427506787	0.6677291964858515	0.33212805279642926	0.5072343722920363	0.3242386819359788	0.2821272505908541	0.40634723451562677	0.5662287435318083	0.3887871210544862	0.337091537898166	0.4703215662510402	0.4940669278578866	0.3422257695572147	0.42005605385619543	0.3927218025606781	0.40924030266096373	0.49946366186094593	0.23360479547357288	0.3368667763566682	0.3869273739663464
