ID	Schneider.Xr.A	Schneider.Xr.R	Schneider.Xr.N	Schneider.Xr.D	Schneider.Xr.C	Schneider.Xr.Q	Schneider.Xr.E	Schneider.Xr.G	Schneider.Xr.H	Schneider.Xr.I	Schneider.Xr.L	Schneider.Xr.K	Schneider.Xr.M	Schneider.Xr.F	Schneider.Xr.P	Schneider.Xr.S	Schneider.Xr.T	Schneider.Xr.W	Schneider.Xr.Y	Schneider.Xr.V	Grantham.Xr.A	Grantham.Xr.R	Grantham.Xr.N	Grantham.Xr.D	Grantham.Xr.C	Grantham.Xr.Q	Grantham.Xr.E	Grantham.Xr.G	Grantham.Xr.H	Grantham.Xr.I	Grantham.Xr.L	Grantham.Xr.K	Grantham.Xr.M	Grantham.Xr.F	Grantham.Xr.P	Grantham.Xr.S	Grantham.Xr.T	Grantham.Xr.W	Grantham.Xr.Y	Grantham.Xr.V	Schneider.Xd.1	Schneider.Xd.2	Schneider.Xd.3	Schneider.Xd.4	Schneider.Xd.5	Schneider.Xd.6	Schneider.Xd.7	Schneider.Xd.8	Schneider.Xd.9	Schneider.Xd.10	Grantham.Xd.1	Grantham.Xd.2	Grantham.Xd.3	Grantham.Xd.4	Grantham.Xd.5	Grantham.Xd.6	Grantham.Xd.7	Grantham.Xd.8	Grantham.Xd.9	Grantham.Xd.10
3053|0	0.028627108022133436	0.10961524556573954	0.0	0.12208091178157929	0.0	0.0	0.29097489883679184	0.044531056923318685	0.0	0.15963116565693447	0.07011155953018322	0.0961215892597844	0.0	0.0	0.051636943955508344	0.08224686149865656	0.07161243866063217	0.1888203468879364	0.27561476143685293	0.5361759339713228	0.06137663497307303	0.045975496775670456	0.0	0.07101038737224531	0.0	0.0	0.1752849043710803	0.13368679292225005	0.0	0.08737692201230385	0.032517086634578085	0.04552392128843538	0.0	0.0	0.07048129217376481	0.12511168683041152	0.26412110629746155	0.10240027992005757	0.11242014356124977	0.2975501076356343	0.4308781568200836	0.5336046665157346	0.6042133607050608	0.7600327694154873	0.4602912930860644	0.4960808471412649	0.6295196316054984	0.7260285230042905	0.5616813172407721	0.5425003402903381	0.1770191406052829	0.5073783966298164	0.7042149135616769	0.6976519125888653	0.38751018115700947	0.46251883072617256	0.6132598884471541	0.7440980534320293	0.5967403635143428	0.42552479094114026
1822|0	0.0	0.27291201010420907	0.36731441500544204	0.3039481128533714	0.0	0.0	0.0	0.1108701640386264	0.0	0.19871899237129642	0.3491172517868022	0.0	0.5027867114574127	0.0	0.0	0.20477221193560355	0.0	0.0	0.0	0.26698631409233586	0.0	0.12214427028088076	0.3401930706441775	0.1886551001344583	0.0	0.0	0.0	0.35516909903887217	0.0	0.11606824425038138	0.17277794030243193	0.0	0.35800087224349164	0.0	0.0	0.3323873968360801	0.0	0.0	0.0	0.15810178602957392	0.7555469478468093	0.5014237771502381	0.5293985370571428	0.5932752101603519	0.5502040324599603	0.0943154081727768	0.4309472629342144	0.3484557060921333	0.2752365308396242	0.037973733035752445	0.6294216021120792	0.7941904392451371	0.5793025568791497	0.6722051180047636	0.864102116029694	0.19064973216928324	0.2614260950859688	0.5197032988613811	0.37054128198992653	0.025888436803432224
1027|0	0.0	0.0	0.0	0.21201357806392349	0.0	0.18047348542658687	0.5053257591944432	0.0	0.0	0.13861288430575214	0.243520504273934	0.5007928374081658	0.0	0.0	0.08967604426055333	0.0	0.0	0.1639587908165635	0.2393251774036919	0.0	0.0	0.0	0.0	0.16779006310884198	0.0	0.1479213426917108	0.4141797595367903	0.0	0.0	0.10323122997376527	0.15366889888743387	0.32270468766379595	0.0	0.0	0.16653986690475356	0.0	0.0	0.12098053584809126	0.13281847685159823	0.0	0.7711803706587677	0.489844095040148	0.6499641951103814	0.375781318212192	0.6947816324723841	0.5391419243260139	0.44536200959002054	0.3507502749612857	0.2914321632307229	0.28411306058563074	0.4209747185789884	0.6189494490148353	0.5794521338633118	0.4753381972132566	0.6710581368006074	0.7134816831009457	0.26267343191515313	0.4470356395912859	0.5281352745125204	0.4160315127759999
1311|0	0.0722811611455426	0.13838486972941133	0.1862532816011056	0.30824455094998043	0.0	0.0	0.0	0.028109340445488785	0.0	0.2015279713161852	0.44256521900922385	0.0	0.5098938191847652	0.14869803217402833	0.13037915895052032	0.4153335115166464	0.0452039218810748	0.0	0.0	0.13538014058485648	0.11080242577623096	0.041499477539347684	0.1155832742851928	0.12819411131950292	0.0	0.0	0.0	0.06033574892354642	0.0	0.07887019971094285	0.1467566639922421	0.0	0.24326723017905172	0.08755894986941047	0.1272389427690616	0.45172494060150153	0.11920358329069222	0.0	0.0	0.053716326628970586	0.5108207762685744	0.46761516564611677	0.4420212375376344	0.6617820270149104	0.46242667198341236	0.5741169734162106	0.6607991069719537	0.6037279051232056	0.48104078297516406	0.6211827031792888	0.1891357194343154	0.5584154046140903	0.3736450894101347	0.6592005333546265	0.5167122237400933	0.5291049003928702	0.6913211063743945	0.6917949583104557	0.3941057366454582	0.6418149114392888
2612|0	0.07548497665051104	0.36129672292047865	0.19450883729484073	0.08047682259923608	0.0	0.0	0.09590662034215121	0.08806580609226289	0.0	0.10523028385360407	0.0462181634796547	0.12672841272116914	0.0	0.0776444879187282	0.0	0.10843572489061407	0.0	0.0	0.27253155229011666	0.1413807773565489	0.1624801840826823	0.15213662297307773	0.1694907990612415	0.04699581859239602	0.0	0.0	0.05800318708744641	0.26542822117439546	0.0	0.05782745494016485	0.02152033190047273	0.06025692932135815	0.0	0.06419802722369647	0.0	0.16560186067563396	0.0	0.0	0.11160219374469857	0.07876938232874775	0.4562271933140269	0.4218403467524076	0.5600897146112214	0.5391412352957964	0.6893663076912825	0.6888970754790954	0.7055225406749053	0.575410806960317	0.6598329539646259	0.8369572327037734	0.315127066319559	0.22221594453624327	0.4945316052038155	0.441173349745888	0.6528917036315325	0.6024129652445096	0.6755026414062751	0.6216329868661686	0.7016306490344588	0.7213591878947185
1532|0	0.05041630452654342	0.3860952770305234	0.25982433086158185	0.0	0.0	0.0	0.2562235608639483	0.07842536259684532	0.0	0.1405663026363801	0.0	0.1692834397365529	0.0	0.0	0.0	0.14484812131434033	0.0	0.0	0.0	0.5665680755318044	0.15276544637631162	0.22886452769492127	0.3187137892715865	0.0	0.0	0.0	0.21814063829847397	0.33274425364546073	0.0	0.10873986900759415	0.0	0.11330829980299434	0.0	0.0	0.0	0.3114009540263361	0.0	0.0	0.0	0.44435842758944955	0.7194993477060876	0.6691678690535965	0.7227031427627391	0.3384571255392668	0.3017351314201191	0.7663736946162776	0.49094970799125237	0.433736534672146	0.04626392270527557	0.385680098661293	0.596270733424007	0.5929639487362213	0.5807269528565042	0.44919762074146646	0.5143434087564028	0.8233943011572703	0.3300328221023674	0.5359863888706611	0.24491199511912373	0.3992835054262846
2729|0	0.14847478025947516	0.1137041121015666	0.0	0.0	0.0	0.323388043841022	0.6036576818365744	0.0	0.0	0.0	0.2909074402302766	0.19941423118959434	0.41895493408957885	0.0	0.0	0.0	0.07428372496279914	0.0	0.0	0.0	0.4127642286982085	0.0618379957583277	0.0	0.0	0.0	0.25260195880348313	0.47152365643316846	0.0	0.0	0.0	0.17494462106139066	0.12246123474304357	0.3624902972257705	0.0	0.0	0.0	0.35524836046035463	0.0	0.0	0.0	0.5650363087064452	0.4046060841131553	0.4533305448342782	0.6424145801830614	0.4773500509341326	0.8044805425862696	0.5677112136641143	0.6331061129135652	0.41691471158324456	0.7625025804470744	0.3309321548870414	0.3575917812226997	0.4209822995384181	0.4925364697779543	0.4203643549056652	0.7615155710217286	0.653432332469991	0.6171633370542838	0.6056280293905568	0.7038324707871589
3902|0	0.0	0.16673356863004096	0.22440801780664715	0.37138969087551665	0.0	0.0	0.2212980640349311	0.033867652247512994	0.0	0.3642176840071701	0.0	0.14620863655378286	0.3071738126476985	0.0	0.0	0.12510406427058035	0.0	0.0	0.2096160643727416	0.3262266171942984	0.0	0.07434227204096648	0.20705617828919093	0.22964726456443554	0.0	0.0	0.14171764265008985	0.10808561760848241	0.0	0.21193242146037508	0.0	0.07361207552165823	0.2178947745483803	0.0	0.0	0.20230530848277103	0.0	0.0	0.0908915561727833	0.19245513457397204	0.7415939144839403	0.4794714907225676	0.5798789313650743	0.733886719855836	0.5606055467724342	0.40253383513972224	0.56302856457814	0.30577915641266074	0.3893859140436294	0.3654316791577589	0.34843369532337276	0.48524010204347884	0.6749503864187156	0.7190043616996026	0.4797748038808311	0.5753518909903084	0.5518822688214571	0.4977620121013038	0.3509901586761339	0.5088573988347537
1971|0	0.0	0.0	0.24813565723579364	0.20532917214080226	0.0	0.0	0.2446968744745529	0.07489725395382923	0.13906781159252318	0.2684853398773133	0.11792137088220284	0.16166791400510985	0.0	0.19810273207531331	0.08684872024248222	0.1383318631573863	0.06022285765476352	0.0	0.0	0.18035999082497828	0.0	0.0	0.22766401803279349	0.126251772376378	0.0	0.0	0.15582248362950363	0.23768627625237831	0.05996267405645272	0.15535038854269959	0.05781322947318976	0.08093852126251201	0.0	0.17246459286848256	0.125311076105932	0.22244030474774684	0.23479492948870725	0.0	0.0	0.10580488249656775	0.6665320825185825	0.5079092185688487	0.44832061922866345	0.726276917588025	0.5353758279302675	0.31930193751817504	0.5606930326839935	0.43070744004989947	0.2865370309330721	0.5063399777106957	0.6084876070710105	0.41138832507975737	0.3955961495480583	0.8501945331266063	0.3990232573677767	0.5239691107137725	0.5283334543661865	0.5806548889282701	0.3586476904153675	0.45255579918453076
2623|0	0.0	0.1029679428851118	0.1385853619659932	0.0	0.0	0.09761769975450633	0.13666477965630885	0.02091529924614371	0.0	0.14995079072453799	0.2634393790765329	0.36117028290528685	0.37939637298462464	0.11064165117156406	0.0	0.15451847219909545	0.0	0.2660548164658878	0.0	0.10073221596245964	0.0	0.043332084158712016	0.12068740296589756	0.0	0.0	0.05900239382652788	0.08260335135713905	0.06300016060816961	0.0	0.08235308813824455	0.12258992145497002	0.1716258900370563	0.25400985063440223	0.0914255313453611	0.0	0.23583650088334496	0.0	0.14476899191613665	0.0	0.05608842626937814	0.5657152069444571	0.3680137679598547	0.3786478113761919	0.7655396848015845	0.5428062794760653	0.5328098342139851	0.6734369318085375	0.6907697340584757	0.6176150255944526	0.7038111547632439	0.04816480884033125	0.26714212110875013	0.31606487082077767	0.6184337897711311	0.621976686019315	0.6178698313459042	0.6733098021417065	0.7790216433585161	0.7636373563035839	0.7653893325272949
